0.06	0.343675661	0.471041142
0.145	0.334280089	0.043341611
0.192	0.339416295	0.039746338
0.194265	0.38317214	0.069133583
0.19458	0.402311988	0.076613734
0.194815	0.388537514	0.071338575
0.199	0.339721243	0.052483696
0.20329	0.402813469	0.140717682
0.20363	0.425241768	0.162512819
0.20384	0.415805954	0.150154435
0.2115	0.340040707	0.045883477
0.219315	0.390880136	0.100322805
0.21968	0.416551015	0.116829028
0.219965	0.398128773	0.101036717
0.2286	0.338093611	0.031084457
0.23731	0.387348483	0.064117019
0.23766	0.410186402	0.0727696
0.23795	0.391325079	0.065412661
0.2441	0.338222516	0.027242797
0.26	0.335835998	0.028327076
0.27029	0.390332551	0.105595622
0.27063	0.415082151	0.12325855
0.27094	0.392312574	0.10757526
0.2721	0.339174002	0.058571416
0.27487	0.352925815	0.063855837
0.276765	0.431731415	0.26347839
0.2768	0.433275251	0.265592769
0.27683	0.431655496	0.263287764
0.276925	0.414981242	0.23508037
0.281	0.340477173	0.03573462
0.293635	0.358512862	0.112597194
0.30229	0.5	2.530427247
0.30232	0.5	2.553313205
0.30235	0.5	2.53516575
0.304225	0.38029257	0.652977327
0.3061	2.745921952	1.880317687
0.30613	2.330077702	1.973079042
0.30616	2.700619784	1.893329661
0.30809	0.368383639	0.320225529
0.312625	0.353050212	0.114025748
0.31529	0.404529664	0.171374558
0.31535	0.404464144	0.172825182
0.31541	0.404476325	0.170983525
0.31772	0.357628688	0.151098441
0.32001	0.402511459	0.30156683
0.32363	0.347921828	0.212322999
0.32724	0.553775758	1.246730348
0.32731	0.64965639	1.366898588
0.32739	0.738003458	1.468455313
0.32742	0.743241108	1.477242768
0.32745	0.734196298	1.461262003
0.329535	0.361155407	0.345014625
0.331625	0.426186211	0.514666362
0.33166	0.414482488	0.537639366
0.331695	0.4266232	0.51204804
0.33339	0.350104822	0.213887579
0.33508	0.39745598	0.401523719
0.33511	0.397587318	0.405105316
0.33514	0.396938786	0.407231843
0.335515	0.366129409	0.368875049
0.33589	0.376507204	0.392693868
0.33592	0.37711397	0.391906025
0.33595	0.375996741	0.386101462
0.337185	0.337466093	0.263884817
0.3385	0.333441095	0.408382077
0.33935	1.123591667	1.668490241
0.340125	0.5	5.377179682
0.34016	0.5	5.652296153
0.34019	0.5	5.400152227
0.348455	0.356371306	0.249155788
0.35672	0.425182433	0.454876953
0.35675	0.414596953	0.473516489
0.35678	0.422976686	0.459989203
0.358085	0.352522883	0.316123162
0.35939	0.448582031	0.942151074
0.35942	0.449941915	0.951537637
0.35945	0.448822645	0.941601738
0.360845	0.352435452	0.406632821
0.36226	0.394952815	0.678605711
0.36231	0.393696063	0.699943161
0.36236	0.394710904	0.714301655
0.36263	0.389738655	0.777741887
0.36288	0.39925052	0.872739696
0.36291	0.398769204	0.877182392
0.36294	0.396678023	0.875327394
0.36368	0.548274576	1.363710586
0.36442	0.5	3.287070413
0.36445	0.5	3.413961471
0.36448	0.5	3.268976686
0.36501	0.995980715	1.631713963
0.36554	0.428767423	1.061671765
0.36557	0.423251867	1.059723743
0.3656	0.423294742	1.024027956
0.37296	0.333834035	0.115906144
0.38032	0.395836617	0.244122802
0.38035	0.397413584	0.247871009
0.38038	0.39663466	0.244842668
0.38646	0.335269261	0.069077011
0.39254	0.408628427	0.283606751
0.39257	0.408930629	0.287833612
0.3926	0.408033521	0.281498787
